record_id,timestamp,charge_point_id,user_id,session_token,session_start_ip,current_request_ip,ip_change_count,concurrent_sessions,session_duration_seconds,device_type,user_agent,failed_auth_attempts,geo_location_match,token_age_seconds,is_token_expired,session_fixation_detected,cookie_secure_flag,same_device_fingerprint,request_frequency_per_minute,anomaly_type,label
860,2025-10-23 00:16:10,CP-0024,USER-00047,995c5adbd97d16a4dd988e9489529bc3,192.168.1.97,192.168.1.97,0,2,571,iot_device,EVCharge-App/3.2.1 (iOS),0,1,1751,0,0,1,1,2.7169801486797556,none,0
861,2025-01-12 21:08:56,CP-0032,USER-00142,2997e4cd2f00138f1e6d614f94405921,10.0.0.201,10.0.0.201,0,1,296355,ocpp_client,ChargingStation-Monitor/2.0,0,1,10091,0,1,1,1,3.3655345817811746,session_fixation,1
862,2025-04-20 22:21:15,CP-0025,USER-00040,8d11bf0d613c4f2f7910767f9b3f2ef5,192.168.1.125,192.168.1.125,0,1,4245,api_client,Mozilla/5.0 (Android 12; Mobile; rv:100.0),1,1,2841,0,0,1,1,3.779741914383069,none,0
863,2025-05-18 11:46:42,CP-0026,USER-00131,8ddef16a2c6aef01e3ffabb9c1ab5327,172.16.0.32,172.16.0.32,0,1,669,api_client,Mozilla/5.0 (Android 12; Mobile; rv:100.0),0,1,3298,0,0,1,1,3.5864277609709436,none,0
864,2025-03-03 22:35:53,CP-0013,USER-00125,919825c827d0cc7df51796e730e81fc4,10.0.0.199,10.0.0.199,0,2,2846,web_browser,EVCharge-App/3.2.1 (iOS),1,1,1887,0,0,1,1,3.58209981657159,none,0
865,2025-03-20 14:09:04,CP-0029,USER-00032,9d249bd727fcbbe9801ad729ed98fb72,172.16.0.65,172.16.0.65,0,2,3898,iot_device,Mozilla/5.0 (Android 12; Mobile; rv:100.0),1,1,1021,0,0,1,1,1.7028452682598343,none,0
866,2025-09-25 07:34:26,CP-0030,USER-00156,a1f3e90448718c0c8c7de0bb8cfdae77,10.0.0.141,10.0.0.141,0,2,1380,api_client,ChargingStation-Monitor/2.0,1,1,3045,0,0,1,1,2.266428424492579,none,0
867,2025-05-05 21:57:28,CP-0003,USER-00029,1bff4463909ad1dc4733018a1dc67778,10.0.0.135,10.0.0.135,0,2,3492,ocpp_client,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),0,1,1667,0,0,1,1,4.213393894097107,none,0
868,2025-08-21 13:25:33,CP-0023,USER-00054,bfd129ea7e7ba62aea8d479e68bcee2a,192.168.1.170,192.168.1.170,0,1,6566,web_browser,EVCharge-App/3.2.1 (iOS),0,1,2813,0,0,1,1,2.6517450865726744,none,0
869,2025-05-10 00:25:27,CP-0011,USER-00030,df04e2682c79898612298d9042600479,10.0.0.55,10.0.0.55,0,2,691,web_browser,EVCharge-App/3.2.1 (Android),0,1,3338,0,0,1,1,2.9597705009058153,none,0
870,2025-08-08 04:05:39,CP-0046,USER-00113,c89c49a3f2ad06ab0ae6d8cf5c4c4c09,172.16.0.184,172.16.0.184,0,1,2033,api_client,EVCharge-App/3.2.1 (iOS),0,1,2029,0,0,1,1,4.984674136282953,none,0
871,2025-08-13 16:40:37,CP-0018,USER-00122,d52756e17871196e6c0e661e97b7f9ff,10.0.0.170,10.0.0.170,0,1,9,web_browser,ChargingStation-Monitor/2.0,2,1,426170,1,0,1,1,3.6296741129675443,session_replay,1
872,2025-01-02 05:59:05,CP-0033,USER-00113,18b6b1d7c397ea04d5fc6afe98e101d6,172.16.0.207,23.129.64.20,4,1,4,iot_device,OCPP-Client/1.6.0,0,0,1090,0,0,1,0,4.438691607341394,stolen_token,1
873,2025-06-02 20:32:02,CP-0005,USER-00129,b0635815b04621ca9a4512b5f2a74e85,172.16.0.185,172.16.0.185,0,2,1615,api_client,ChargingStation-Monitor/2.0,0,1,1194,0,0,1,1,1.5333068197101225,none,0
874,2025-06-05 03:11:05,CP-0004,USER-00196,2997e4cd2f00138f1e6d614f94405921,172.16.0.52,172.16.0.52,0,1,5,web_browser,ChargingStation-Monitor/2.0,0,1,21331,0,1,1,1,2.486939807510955,session_fixation,1
875,2025-12-12 04:06:54,CP-0010,USER-00159,09855e0cf84832abc75f3d64d82b9706,172.16.0.83,172.16.0.83,0,2,2266,mobile_app,OCPP-Client/1.6.0,1,1,1594,0,0,1,1,2.843021305767553,none,0
876,2025-03-13 20:18:09,CP-0046,USER-00079,50c50e359aeb1a6bcc317a649621f54d,172.16.0.208,185.220.100.94,1,1,280460,api_client,OCPP-Client/1.6.0,0,0,161,0,0,1,1,0.8855235572318891,geo_location_anomaly,1
877,2025-02-18 11:41:02,CP-0046,USER-00004,2997e4cd2f00138f1e6d614f94405921,172.16.0.92,172.16.0.92,0,1,526916,web_browser,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),0,1,36866,0,1,1,1,4.320223770484253,session_fixation,1
878,2025-08-03 16:06:25,CP-0038,USER-00136,36f7038413d5370fb0125e0001420633,10.0.0.113,10.0.0.113,0,1,1541,iot_device,ChargingStation-Monitor/2.0,0,1,1262,0,0,1,1,1.8398478621139704,none,0
879,2025-08-17 14:33:26,CP-0001,USER-00104,0cd9cb6fda97b1e586475ba20d024614,192.168.1.143,192.168.1.143,0,2,1784,mobile_app,EVCharge-App/3.2.1 (Android),0,1,1306,0,0,1,1,2.129725644580072,none,0
880,2025-08-27 21:54:16,CP-0036,USER-00128,71fa6d6da7113f0ed804ea153322d1ae,10.0.0.209,10.0.0.209,0,1,6,iot_device,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,3,1,574375,1,0,1,1,1.9343841082358124,session_replay,1
881,2025-06-18 11:52:59,CP-0044,USER-00167,43137e46edc011d51562489137768c6e,192.168.1.93,192.168.1.93,0,1,7180,api_client,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1,1,3425,0,0,1,1,4.8615681657490235,none,0
882,2025-10-16 19:44:00,CP-0028,USER-00152,f89627a1aab57816bd3021e32060a00c,192.168.1.78,192.168.1.140,6,1,328036,api_client,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,0,3098,0,0,1,1,1.8502238171726115,ip_mismatch,1
883,2025-05-30 09:27:37,CP-0027,USER-00170,5d3ab388828383b48c2c0df7f987eeb9,10.0.0.113,10.0.0.113,0,2,5680,mobile_app,EVCharge-App/3.2.1 (iOS),0,1,2959,0,0,1,1,4.887221846311976,none,0
884,2025-11-07 15:52:22,CP-0042,USER-00070,1c3f3ce0443517bf08a18cec5b79e144,192.168.1.124,185.220.100.161,0,1,566494,iot_device,Unknown-Browser/1.0,0,1,2438,0,0,0,0,4.089670671485891,cookie_hijacking,1
885,2025-08-18 19:51:47,CP-0031,USER-00085,76cbe13c7d3c2b3fbd9c63f5b28845f5,10.0.0.236,10.0.0.236,0,1,2020,web_browser,Mozilla/5.0 (Android 12; Mobile; rv:100.0),0,1,2496,0,0,1,1,4.814605303397959,none,0
886,2025-04-01 05:11:37,CP-0006,USER-00049,b17492168d3ab033df28582d3d1ad04e,10.0.0.115,10.0.0.115,0,1,6281,mobile_app,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,1,3082,0,0,1,1,2.165977198481637,none,0
887,2025-10-04 20:40:37,CP-0001,USER-00116,236724fcd8203fc985911bc7b77b4e36,172.16.0.52,172.16.0.52,0,2,3994,web_browser,ChargingStation-Monitor/2.0,1,1,1046,0,0,1,1,1.6911242140040108,none,0
888,2025-02-13 22:22:19,CP-0009,USER-00094,3cb27f5c34518cd1f4c5d2c2fa1c4368,10.0.0.237,10.0.0.237,0,2,1228,ocpp_client,Mozilla/5.0 (Android 12; Mobile; rv:100.0),1,1,1639,0,0,1,1,1.897385209345284,none,0
889,2025-08-16 07:14:29,CP-0029,USER-00086,f94b1e14e4bd1e0ae6ae8698ed327282,10.0.0.84,10.0.0.84,0,2,738,mobile_app,EVCharge-App/3.2.1 (Android),1,1,1545,0,0,1,1,1.2687320402949176,none,0
890,2025-11-18 23:13:40,CP-0049,USER-00038,eb77ebdaa2d836f48520ee651504ce6d,192.168.1.44,192.168.1.44,0,1,4953,iot_device,EVCharge-App/3.2.1 (Android),1,1,3180,0,0,1,1,2.26728972789462,none,0
891,2025-02-14 14:50:54,CP-0048,USER-00160,1e4efcf0230590315dedcf3faa0ef5b3,172.16.0.69,23.129.64.178,15,1,7,mobile_app,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),0,0,3008,0,0,1,1,3.24020135302638,ip_mismatch,1
892,2025-11-30 02:25:20,CP-0039,USER-00156,d561efe6ded0f7513e3b1958faa533a4,172.16.0.14,91.121.84.151,10,1,329646,mobile_app,OCPP-Client/1.6.0,0,0,315,0,0,1,1,2.997302063934277,ip_mismatch,1
893,2025-02-21 07:57:20,CP-0045,USER-00111,50ef811a078b4ef18247a54746561ea9,172.16.0.85,172.16.0.85,0,1,496,iot_device,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),0,1,1890,0,0,1,1,3.547630720128322,none,0
894,2025-01-01 00:01:39,CP-0029,USER-00028,cce19eb56c86cb3bc725024e6d12f40c,192.168.1.119,192.168.1.119,0,2,5984,web_browser,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),0,1,387,0,0,1,1,2.5200182771577646,none,0
895,2025-09-08 23:14:12,CP-0010,USER-00015,fba86b1ec81b78715fdde0597234b6f8,172.16.0.189,172.16.0.189,0,1,4848,web_browser,EVCharge-App/3.2.1 (Android),1,1,2560,0,0,1,1,0.593205156241803,none,0
896,2025-08-28 23:05:30,CP-0028,USER-00194,f1c328ad781242a15878247416d0a7ed,10.0.0.217,10.0.0.217,0,1,2326,mobile_app,ChargingStation-Monitor/2.0,0,1,3255,0,0,1,1,2.8478639243093906,none,0
897,2025-12-28 01:46:30,CP-0047,USER-00027,a4c862bfd760866ce9c9413988d04bab,172.16.0.40,172.16.0.40,0,2,1099,iot_device,OCPP-Client/1.6.0,1,1,2457,0,0,1,1,3.35448351275341,none,0
898,2025-03-12 14:58:42,CP-0025,USER-00026,0ac583822e2e5c84d4c36af914955846,172.16.0.129,172.16.0.129,0,1,5300,web_browser,EVCharge-App/3.2.1 (Android),0,1,1799,0,0,1,1,4.4202035377634985,none,0
899,2025-07-19 01:32:39,CP-0042,USER-00039,61a9f06290b7ca837778132ecd9be80d,172.16.0.59,172.16.0.59,0,2,5321,web_browser,EVCharge-App/3.2.1 (Android),1,1,2658,0,0,1,1,0.5332350548682894,none,0
900,2025-11-24 11:11:22,CP-0049,USER-00124,13cfa5cd23d56a39dc0f269c36ec969f,172.16.0.143,172.16.0.143,0,2,3552,ocpp_client,ChargingStation-Monitor/2.0,0,1,811,0,0,1,1,2.1706335448616785,none,0
901,2025-12-02 21:28:22,CP-0014,USER-00112,45cca7e22f5194a112d0f65f13831d1e,172.16.0.242,172.16.0.242,0,2,2138,mobile_app,EVCharge-App/3.2.1 (Android),0,1,1528,0,0,1,1,1.230298513015018,none,0
902,2025-07-29 12:47:44,CP-0027,USER-00089,54c1b3a2600959e477245d1a1a8aefc6,172.16.0.12,172.16.0.165,12,1,10,iot_device,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),0,0,1976,0,0,1,1,3.616424091643481,ip_mismatch,1
903,2025-11-24 05:06:15,CP-0049,USER-00028,d55135e64fa44e8e1506a0edcbeed9b9,172.16.0.117,172.16.0.117,0,5,328728,api_client,Mozilla/5.0 (Android 12; Mobile; rv:100.0),0,1,3495,0,0,1,1,20.272382498011254,concurrent_sessions,1
904,2025-08-04 10:20:00,CP-0030,USER-00168,8a2475947721a310d348c6debc3e70f1,172.16.0.151,172.16.0.151,0,2,5117,api_client,EVCharge-App/3.2.1 (iOS),1,1,149,0,0,1,1,2.2316831085229247,none,0
905,2025-01-16 12:31:32,CP-0005,USER-00031,a7a6d51860927bee4bb7974b23b1fcdb,172.16.0.209,172.16.0.209,0,2,3866,api_client,ChargingStation-Monitor/2.0,1,1,2240,0,0,1,1,2.74146802978289,none,0
906,2025-09-02 01:09:17,CP-0046,USER-00105,b7779c8e88551ac152d80e2dd05ae9f2,192.168.1.248,192.168.1.248,0,1,2269,api_client,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),1,1,1444,0,0,1,1,3.4996046524323927,none,0
907,2025-08-10 09:24:23,CP-0018,USER-00082,e91067bfdf5023d83d15431cddcc0b7d,10.0.0.128,45.95.168.189,0,1,2,web_browser,Unknown-Browser/1.0,0,1,955,0,0,0,0,4.9760259270897045,cookie_hijacking,1
908,2025-04-23 20:03:55,CP-0033,USER-00023,2965182654bef05d4a23307b8665a47a,10.0.0.166,10.0.0.166,0,2,4271,ocpp_client,Mozilla/5.0 (Android 12; Mobile; rv:100.0),1,1,2843,0,0,1,1,4.120727961846277,none,0
909,2025-08-16 14:31:18,CP-0022,USER-00007,e28323c20aa3f6eef8f40e55bf029998,192.168.1.151,192.168.1.151,0,1,565744,api_client,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,0,3024,0,0,1,0,3.22137062005672,cross_device_theft,1
910,2025-02-03 08:27:41,CP-0035,USER-00145,3480a89ebb7eb05f615ab83293018866,192.168.1.152,192.168.1.152,0,1,8,api_client,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,0,3045,0,0,1,0,0.7841096160252772,cross_device_theft,1
911,2025-04-07 21:43:51,CP-0033,USER-00007,2e18de06b6bbadfb10055f3a822b647a,172.16.0.16,172.16.0.16,0,2,1022,mobile_app,OCPP-Client/1.6.0,1,1,3261,0,0,1,1,4.000689132745526,none,0
912,2025-02-15 01:09:36,CP-0002,USER-00058,195ec9cd318ecd4a974a0189ee427e5a,10.0.0.3,10.0.0.3,0,2,2315,api_client,EVCharge-App/3.2.1 (iOS),1,1,1930,0,0,1,1,1.1376995646859074,none,0
913,2025-05-04 05:46:32,CP-0038,USER-00123,efafd6fe014d50b9d236bb7a1eddbcc3,10.0.0.103,10.0.0.103,0,5,594661,mobile_app,EVCharge-App/3.2.1 (Android),0,1,664,0,0,1,1,90.0687094557037,concurrent_sessions,1
914,2025-02-02 18:23:51,CP-0036,USER-00189,a6f843ae706acabdb24d7b8332fed95e,172.16.0.157,172.16.0.157,0,2,6296,iot_device,ChargingStation-Monitor/2.0,0,1,3301,0,0,1,1,1.8973284115277829,none,0
915,2025-02-24 13:14:05,CP-0005,USER-00108,3d496ac1f4699a308e62f006bfab2dec,192.168.1.41,192.168.1.41,0,2,1876,mobile_app,ChargingStation-Monitor/2.0,1,1,1280,0,0,1,1,2.7356002327933875,none,0
916,2025-05-11 22:20:35,CP-0039,USER-00137,75221d8cb1d3c0c30a29f7497c166a4d,10.0.0.63,10.0.0.63,0,2,1825,ocpp_client,OCPP-Client/1.6.0,1,1,2603,0,0,1,1,1.4949420446265218,none,0
917,2025-04-15 06:22:24,CP-0034,USER-00122,96ddfa506d1dc4e5a4656c4912e61403,172.16.0.173,172.16.0.173,0,2,2247,mobile_app,OCPP-Client/1.6.0,0,1,1979,0,0,1,1,1.2125001722775126,none,0
918,2025-01-02 03:39:26,CP-0025,USER-00143,0a0e128dd7168aaedc6a6d3309162bba,172.16.0.3,172.16.0.3,0,1,6199,ocpp_client,OCPP-Client/1.6.0,0,1,2880,0,0,1,1,2.3425867867559163,none,0
919,2025-03-15 16:29:13,CP-0006,USER-00106,69860c455bf6cf5eb4d320c7c462bd1d,172.16.0.248,172.16.0.248,0,2,6134,iot_device,EVCharge-App/3.2.1 (Android),1,1,3550,0,0,1,1,2.1324339977128965,none,0
920,2025-07-10 16:50:11,CP-0043,USER-00037,2997e4cd2f00138f1e6d614f94405921,192.168.1.147,192.168.1.147,0,1,503899,ocpp_client,Mozilla/5.0 (Android 12; Mobile; rv:100.0),0,1,12207,0,1,1,1,1.4868181837763221,session_fixation,1
921,2025-01-23 17:37:32,CP-0025,USER-00021,c88811fce3d2135ad5a2cdd11129f7e8,172.16.0.61,172.16.0.61,0,1,1890,ocpp_client,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1,1,2685,0,0,1,1,4.795619717223163,none,0
922,2025-01-30 06:56:35,CP-0031,USER-00007,2997e4cd2f00138f1e6d614f94405921,10.0.0.185,10.0.0.185,0,1,3,mobile_app,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,1,71934,0,1,1,1,2.5498615806264384,session_fixation,1
923,2025-02-13 00:15:51,CP-0036,USER-00035,2d0b30bf6400388a4fe6f1ee634e18ec,172.16.0.56,91.121.84.231,6,1,10,iot_device,Mozilla/5.0 (Android 12; Mobile; rv:100.0),2,0,278,0,0,1,0,0.8370445289866719,stolen_token,1
924,2025-10-10 20:51:52,CP-0006,USER-00187,d1e909d9ea09f82271bbf0affa411a9b,172.16.0.16,172.16.0.16,0,37,3,web_browser,EVCharge-App/3.2.1 (Android),0,1,1518,0,0,1,1,51.693690575982075,concurrent_sessions,1
925,2025-12-19 15:11:54,CP-0020,USER-00071,e82b1706cd43a6f61ecb8b1ef6da2790,10.0.0.232,10.0.0.232,0,1,2073,mobile_app,EVCharge-App/3.2.1 (iOS),1,1,2334,0,0,1,1,1.921503154926529,none,0
926,2025-12-18 11:44:08,CP-0042,USER-00192,ae1f55f7b09329e0ab66c9564ccb9928,192.168.1.159,192.168.1.159,0,2,324,web_browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,1,715,0,0,1,1,2.5943874311723376,none,0
927,2025-01-06 02:49:55,CP-0009,USER-00129,730bfb06bb1244a80bc5b37e942e3127,172.16.0.112,172.16.0.112,0,1,674,api_client,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),0,1,2641,0,0,1,1,2.8719760493352826,none,0
928,2025-04-10 03:41:35,CP-0034,USER-00068,dcdeabc1a18ce356ce4e1f9ebd7cf302,172.16.0.185,172.16.0.185,0,2,2248,iot_device,EVCharge-App/3.2.1 (iOS),1,1,3023,0,0,1,1,3.124577583804787,none,0
929,2025-07-10 22:52:51,CP-0034,USER-00018,e39a783009c5fe831bc6151996729601,172.16.0.84,172.16.0.84,0,2,3170,mobile_app,OCPP-Client/1.6.0,0,1,1917,0,0,1,1,1.6428902166357107,none,0
930,2025-02-23 00:17:16,CP-0013,USER-00050,823aaa6e4d18d1f8c198bab1ad1c7f4c,10.0.0.197,10.0.0.197,0,1,2169,web_browser,Mozilla/5.0 (Android 12; Mobile; rv:100.0),1,1,238,0,0,1,1,1.4684161790589894,none,0
931,2025-06-13 04:19:29,CP-0035,USER-00015,c1c28332df31e45f15057cafac8e9380,172.16.0.117,172.16.0.40,5,1,314337,api_client,ChargingStation-Monitor/2.0,0,0,943,0,0,1,1,0.7259913237020217,ip_mismatch,1
932,2025-08-08 00:39:05,CP-0038,USER-00032,ca59ce0fde1023b1dda39347a685a333,172.16.0.226,91.121.84.218,3,1,3,api_client,ChargingStation-Monitor/2.0,0,0,177,0,0,1,1,3.9288659194355717,geo_location_anomaly,1
933,2025-05-17 04:45:42,CP-0039,USER-00138,01fb494621b92236e0a06d46f2860a54,10.0.0.221,10.0.0.221,0,1,3289,mobile_app,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,1,1028,0,0,1,1,3.641070250677837,none,0
934,2025-10-23 17:11:11,CP-0041,USER-00090,efb2681aa357b0c6ca6ae9737dfb1710,192.168.1.103,192.168.1.103,0,1,6228,mobile_app,EVCharge-App/3.2.1 (iOS),1,1,2388,0,0,1,1,2.0731858873789983,none,0
935,2025-02-10 02:19:38,CP-0049,USER-00041,856db9773e11b740968ed41f70699810,172.16.0.46,172.16.0.46,0,2,5277,web_browser,EVCharge-App/3.2.1 (Android),1,1,62,0,0,1,1,2.091072675081949,none,0
936,2025-05-05 08:02:39,CP-0024,USER-00165,1ab53717167802f2764b60b5a4f0b4e1,192.168.1.33,192.168.1.33,0,2,6336,iot_device,OCPP-Client/1.6.0,1,1,898,0,0,1,1,0.6492453617428477,none,0
937,2025-10-06 09:18:06,CP-0050,USER-00153,c7490904b55de12421dfcd1af1ddc024,172.16.0.132,172.16.0.132,0,1,1276,api_client,Mozilla/5.0 (Android 12; Mobile; rv:100.0),0,1,672,0,0,1,1,2.2027950736607758,none,0
938,2025-04-15 04:42:38,CP-0001,USER-00040,18eb1b172939c413b080e283663036b4,172.16.0.37,172.16.0.37,0,2,2754,ocpp_client,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1,1,1164,0,0,1,1,4.000991198960484,none,0
939,2025-05-12 10:05:44,CP-0021,USER-00085,c3e146543b240dbd333a6451b6add662,172.16.0.13,172.16.0.13,0,1,4033,ocpp_client,EVCharge-App/3.2.1 (Android),0,1,1174,0,0,1,1,1.5011678797309518,none,0
940,2025-06-22 22:16:37,CP-0037,USER-00070,e0b5d28754b4c92a0b2a4e875e324428,10.0.0.247,10.0.0.247,0,2,2475,iot_device,ChargingStation-Monitor/2.0,1,1,2844,0,0,1,1,1.789400237587594,none,0
941,2025-10-27 14:02:33,CP-0030,USER-00172,2997e4cd2f00138f1e6d614f94405921,192.168.1.141,192.168.1.141,0,1,8,api_client,EVCharge-App/3.2.1 (Android),0,1,69774,0,1,1,1,3.8395131174318733,session_fixation,1
942,2025-01-07 18:26:59,CP-0045,USER-00001,4110de6f6f09cda4b65332ed899cd0b8,172.16.0.231,172.16.0.231,0,1,5438,web_browser,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),1,1,1623,0,0,1,1,1.8875244384250307,none,0
943,2025-10-08 06:53:13,CP-0016,USER-00156,55a6033dc265cf92a9e0db0b5cd7a0dd,10.0.0.87,23.129.64.173,2,1,4,web_browser,Mozilla/5.0 (Android 12; Mobile; rv:100.0),0,0,285,0,0,1,1,3.5046311100642873,geo_location_anomaly,1
944,2025-07-02 08:24:34,CP-0014,USER-00063,3605722b834fe69a6eb0af4bea98b50f,192.168.1.167,192.168.1.167,0,2,6931,ocpp_client,Mozilla/5.0 (Android 12; Mobile; rv:100.0),0,1,1463,0,0,1,1,2.6436386819398363,none,0
945,2025-01-20 10:01:04,CP-0035,USER-00140,5545a3653901a0df357dd9a9aeeb4b7f,172.16.0.229,172.16.0.229,0,2,1599,web_browser,EVCharge-App/3.2.1 (iOS),1,1,3378,0,0,1,1,0.7817142774913971,none,0
946,2025-11-28 23:27:08,CP-0035,USER-00039,b74bba4c444759c1ad17bc3a8123aa12,172.16.0.78,172.16.0.78,0,1,6701,ocpp_client,EVCharge-App/3.2.1 (Android),1,1,1775,0,0,1,1,3.265501775037258,none,0
947,2025-04-29 14:57:40,CP-0011,USER-00177,0b7f2a59b6bc370ee66c8534731535c8,10.0.0.136,10.0.0.136,0,2,3456,api_client,OCPP-Client/1.6.0,1,1,3551,0,0,1,1,2.1647692683876807,none,0
948,2025-05-30 02:29:53,CP-0022,USER-00181,07b1c744fd6537b714cb219537bfb381,192.168.1.241,192.168.1.241,0,1,4,iot_device,EVCharge-App/3.2.1 (iOS),5,1,126986,1,0,1,1,2.866123210583761,session_replay,1
949,2025-08-28 02:14:49,CP-0027,USER-00116,de9a953b29af6f13b3a94ea95d4bd5f8,10.0.0.111,10.0.0.111,0,2,5636,ocpp_client,EVCharge-App/3.2.1 (iOS),1,1,1187,0,0,1,1,2.5289844905907044,none,0
950,2025-04-15 12:09:42,CP-0008,USER-00077,bf50379ee394879bfc5fe4b9a54c8a27,172.16.0.66,23.129.64.45,5,1,256580,iot_device,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),0,0,2338,0,0,1,0,2.6564374590292537,stolen_token,1
951,2025-06-22 04:22:30,CP-0033,USER-00164,1198a7ccacd338998f85371e1a308290,192.168.1.44,192.168.1.44,0,1,2716,ocpp_client,EVCharge-App/3.2.1 (Android),0,1,2256,0,0,1,1,3.6248108171952267,none,0
952,2025-05-31 17:48:12,CP-0005,USER-00144,0ad27a707545123ec71a0c0f689d683e,172.16.0.123,45.95.168.50,5,1,143835,api_client,ChargingStation-Monitor/2.0,0,0,709,0,0,1,0,4.3875364698197075,stolen_token,1
953,2025-01-04 07:26:14,CP-0019,USER-00137,e89a02b68dfc288556946725232b02d2,10.0.0.119,23.129.64.78,0,1,5,api_client,Unknown-Browser/1.0,0,1,3521,0,0,0,0,1.2214740884006279,cookie_hijacking,1
954,2025-07-08 04:17:41,CP-0009,USER-00103,74880ecbd3bfb8441d9135a5da795ccf,192.168.1.239,192.168.1.239,0,1,5345,api_client,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1,1,1745,0,0,1,1,4.7509582756072515,none,0
955,2025-08-19 02:28:55,CP-0007,USER-00002,322060008880ba6bfc0157b31e6e4569,192.168.1.150,185.220.100.203,4,1,144559,api_client,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,0,294,0,0,1,1,0.6093315179649565,geo_location_anomaly,1
956,2025-05-29 21:43:03,CP-0008,USER-00163,2997e4cd2f00138f1e6d614f94405921,10.0.0.115,10.0.0.115,0,1,2,api_client,EVCharge-App/3.2.1 (Android),0,1,32624,0,1,1,1,4.577129864340595,session_fixation,1
957,2025-10-06 03:38:49,CP-0005,USER-00033,90be07317dfb31370795d4f5bbf47e35,10.0.0.87,10.0.0.87,0,1,750,ocpp_client,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1,1,1958,0,0,1,1,0.7491337514651095,none,0
958,2025-02-02 05:19:42,CP-0029,USER-00110,4a9a78bd1e91d2cbbf86883194266689,172.16.0.9,172.16.0.9,0,2,4426,iot_device,EVCharge-App/3.2.1 (iOS),0,1,1971,0,0,1,1,0.5658224400963495,none,0
959,2025-06-04 23:13:01,CP-0035,USER-00168,a0ac3e9c41f19b729e7f27ccedc23bd4,192.168.1.99,192.168.1.99,0,1,4323,ocpp_client,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1,1,3030,0,0,1,1,2.9973407492287234,none,0
960,2025-02-16 20:57:15,CP-0004,USER-00083,7d58e3a5ea0b18a1ab7e12aab44130f6,10.0.0.155,10.0.0.155,0,2,2610,web_browser,OCPP-Client/1.6.0,0,1,308,0,0,1,1,2.476155480925253,none,0
961,2025-03-06 09:15:20,CP-0032,USER-00110,06849deead537c68a2c955fad1a1d56a,172.16.0.222,172.16.0.222,0,1,3605,web_browser,Mozilla/5.0 (Android 12; Mobile; rv:100.0),1,1,636,0,0,1,1,3.2385735379352454,none,0
962,2025-03-29 00:05:12,CP-0002,USER-00102,2997e4cd2f00138f1e6d614f94405921,172.16.0.217,172.16.0.217,0,1,10,api_client,EVCharge-App/3.2.1 (Android),0,1,50115,0,1,1,1,4.514013145288149,session_fixation,1
963,2025-02-09 03:16:30,CP-0020,USER-00152,340ed3399992147de512cd6fed998fef,192.168.1.123,192.168.1.123,0,2,2990,iot_device,OCPP-Client/1.6.0,1,1,3109,0,0,1,1,0.6274574245344033,none,0
964,2025-04-28 06:55:24,CP-0017,USER-00155,2997e4cd2f00138f1e6d614f94405921,10.0.0.226,10.0.0.226,0,1,3,ocpp_client,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,1,34069,0,1,1,1,0.7673054779541268,session_fixation,1
965,2025-12-14 13:59:23,CP-0037,USER-00015,4d6992d6dd49522bbe691cba0e5097d9,192.168.1.134,192.168.1.134,0,1,10,iot_device,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,0,452,0,0,1,0,4.838687952720298,cross_device_theft,1
